Task,Freq,Budget,Annual Time,Engineer
Review Wireless APs for Issues,Monthly,4,48,CJackson
Update Wireless AP Firmware,Quarterly,8,32,CJackson
Update Switch Firmware,Quarterly,8,32,CJackson
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
